지점,지점명,일시,Aerosol,Temp_avg,Temp_min,Temp_max,Humidity,sunshine time,Total daylight hours,cloud cover,cumulative UV,Maximum UV
,서산,2013-01-05,17.568,-7,-14.8,-1.3,87.4,9.8,5.3,5.6,0.32,0.056
,서산,2013-01-06,50.177,-5.9,-11.6,-0.8,79.1,9.8,8,3.3,0.41,0.063
,서산,2013-01-07,35.678,-5,-12,1.1,72,9.8,5.8,4.9,0.43,0.065
,서산,2013-01-08,42.411,-5,-9.6,0.7,80.3,9.8,7.9,3.3,0.41,0.051
,서산,2013-01-09,17.565,-6,-11,-3.4,64.3,9.8,9,2.9,0.45,0.053
,서산,2013-01-10,18.465,-7.8,-12.3,-3.1,60.1,9.8,9.1,0,0.49,0.054
,서산,2013-01-11,21.158,-5,-12.7,1.1,81.5,9.8,7.1,4.4,0.41,0.051
,서산,2013-01-12,144.252,0.2,-5.1,5.1,84,9.9,3.4,5.3,0.15,0.041
,서산,2013-01-13,191.822,-0.7,-6,2.5,84.6,9.9,0,5.9,0.29,0.035
,서산,2013-01-14,109.299,-1.4,-6.9,3.9,79,9.9,4.8,0.5,0.28,0.029
,서산,2013-01-15,55.461,-3.5,-9.1,2.5,83.3,9.9,6.9,3.5,0.43,0.067
,서산,2013-01-16,57.085,-1.6,-5.8,0.4,85.3,9.9,0.1,8.6,0.2,0.051
,서산,2013-01-17,62.463,-4.6,-9.7,-2,77.1,10,4.7,4.4,0.32,0.051
,서산,2013-01-18,23.308,-4.4,-11.9,2,83.9,10,7.9,2.5,0.52,0.069
,서산,2013-01-19,79.212,0,-5.6,5.9,84,10,5.5,5.1,0.36,0.051
,서산,2013-01-20,139.565,1.6,-4.7,6.4,74.9,10,3.4,8.1,0.36,0.059
,서산,2013-01-21,33.775,3.3,1.7,4.6,96,10.1,0,10,0.07,0.015
,서산,2013-01-22,25.341,2.7,1.8,3.7,96.6,10.1,0,10,0.24,0.044
,서산,2013-01-23,41.303,1.7,-1.5,3.4,93.3,10.1,0,8.9,0.1,0.014
,서산,2013-01-24,82.419,-0.5,-3.7,2.9,78.3,10.2,1.5,7,0.16,0.026
,서산,2013-01-25,14.396,-5.7,-7.2,-3.5,59.9,10.2,8.7,2.1,0.45,0.053
,서산,2013-01-26,11.401,-5.8,-7.9,-3,59.4,10.2,9.3,0,0.56,0.062
,서산,2013-01-27,19.171,-5.1,-8.8,-1.2,77.3,10.2,6.7,3.6,0.4,0.051
,서산,2013-01-28,20.844,-2.8,-10.1,3.6,85,10.3,4.2,4.5,0.46,0.066
,서산,2013-01-29,32.996,3,-2.5,7.1,89.5,10.3,0.3,7.9,0.3,0.04
,서산,2013-01-30,26.178,4,-0.3,10.9,86.1,10.3,2.6,5.8,0.38,0.06
,서산,2013-01-31,46.552,6.8,-1,14.1,76.6,10.4,6.5,5.5,0.43,0.069
,서산,2013-02-01,21.019,8,1.8,12.3,96.3,10.4,0,9,0.11,0.02
,서산,2013-02-04,26.695,-0.1,-4.4,2.9,89.8,10.5,4.8,6.5,0.5,0.091
,서산,2013-02-05,64.206,-1.3,-5.3,0.9,93.6,10.5,0,8.6,0.12,0.023
,서산,2013-02-06,26.905,-0.8,-3.9,0.4,87.1,10.6,0.5,8.4,0.36,0.064
,서산,2013-02-07,17.64,-8.4,-10.4,-0.6,63.1,10.6,7.6,5.5,0.55,0.07
,서산,2013-02-08,17.776,-10.6,-14,-6.2,65.8,10.6,9.5,3.8,0.64,0.09
,서산,2013-02-09,21.747,-6.3,-12.5,-1.1,77,10.7,7.8,6.5,0.53,0.072
,서산,2013-02-10,28.329,-2.3,-6.8,1.2,75.1,10.7,5.5,5,0.4,0.063
,서산,2013-02-11,13.377,-5.4,-11.1,-1.5,61.9,10.7,9,3.1,0.6,0.095
,서산,2013-02-12,21.388,-3.6,-6.5,-0.1,77.5,10.8,1,7.6,0.36,0.052
,서산,2013-02-13,31.695,-2.7,-9.6,3.5,84.4,10.8,7.5,2.5,0.65,0.091
,서산,2013-02-14,49.37,0.6,-4.5,5.5,79.8,10.8,8.1,6.1,0.55,0.082
,서산,2013-02-15,30.477,-0.2,-3.5,2.9,60.4,10.9,9.7,2,0.71,0.094
,서산,2013-02-16,15.52,-2.3,-8.4,3.5,62.8,10.9,9.9,1.9,0.67,0.084
,서산,2013-02-17,26.041,2.5,-2.2,6.9,61.5,10.9,2.1,9.6,0.25,0.044
,서산,2013-02-18,26.207,1.1,-1.9,3.5,64.5,11,5.7,8.4,0.56,0.104
,서산,2013-02-19,13.495,-2,-4.9,1.3,46.3,11,8.9,2.3,0.72,0.113
,서산,2013-02-20,10.416,-3.6,-9.3,1.5,54.3,11,9.5,0.9,0.71,0.11
,서산,2013-02-21,25.127,-1.4,-7.3,4.8,72.6,11.1,10.1,2.6,0.72,0.112
,서산,2013-02-22,76.189,1.6,-3.7,6.5,75.6,11.1,5,5.3,0.24,0.048
,서산,2013-02-23,17.356,-1,-7.6,4.7,65.1,11.2,10.2,0,0.75,0.107
,서산,2013-02-24,56.437,-0.2,-6.2,6.6,70.8,11.2,6.2,2.9,0.65,0.106
,서산,2013-02-25,31.477,3,-3.4,9.4,49.9,11.2,5.8,6,0.53,0.082
,서산,2013-02-26,56.563,4.8,0.2,8.5,69.3,11.3,0,9.6,0.22,0.053
,서산,2013-02-27,73.555,3.1,-2.1,9.7,85,11.3,8.1,5.1,0.71,0.119
,서산,2013-02-28,63.794,6,-3.7,15.2,67.9,11.3,7.9,4.6,0.47,0.103
,서산,2013-03-01,37.038,0.9,-1.2,8.5,72.1,11.4,8.5,4.6,0.73,0.132
,서산,2013-03-02,23.599,-1.2,-3.8,2,68.5,11.4,10.1,2.9,0.76,0.134
,서산,2013-03-03,18.522,-0.3,-6.5,5.9,76.9,11.5,10.2,0.8,0.68,0.118
,서산,2013-03-04,58.893,2.3,-3.3,9.8,77.6,11.5,8.5,2,0.64,0.079
,서산,2013-03-05,52.833,1.8,-4.7,9.5,82.3,11.5,8,2.5,0.88,0.121
,서산,2013-03-06,41.784,7.8,0.5,13.6,72.1,11.6,8.4,2.4,0.55,0.078
,서산,2013-03-07,65.936,6.7,2.6,10.4,90.9,11.6,3.1,8.8,0.26,0.041
,서산,2013-03-08,119.146,7.1,2.4,13.5,85.1,11.7,6.9,4.4,0.54,0.064
,서산,2013-03-09,134.132,9.9,-0.4,19.5,71.6,11.7,9.9,3.9,0.48,0.087
,서산,2013-03-10,30.059,1.3,-0.8,5.4,53.1,11.7,10.8,1.3,0.91,0.156
,서산,2013-03-11,17.744,2.3,-5.6,13,59.6,11.8,10.8,0,0.93,0.153
,서산,2013-03-12,32.951,6.3,-3,13.3,83.5,11.8,2.9,6.5,0.37,0.108
,서산,2013-03-13,16.94,3.9,0.7,8.1,74.8,11.9,5,5.9,0.78,0.169
,서산,2013-03-14,17.246,2.6,-2.2,9.2,71.9,11.9,9.2,2.4,0.9,0.141
,서산,2013-03-15,8.076,2.2,-5.2,10.5,70.9,11.9,10.5,0.8,0.93,0.159
,서산,2013-03-16,12.417,4.6,-2.1,12.5,78,12,9.3,2.1,0.87,0.146
,서산,2013-03-17,38.852,6.1,-1.4,14,78.9,12,6.9,7,0.75,0.152
,서산,2013-03-18,26.416,7.1,5.7,10.4,93.5,12.1,0.3,8.8,0.51,0.097
,서산,2013-03-19,43.739,6.7,3.3,10.7,92.5,12.1,0,8.6,0.24,0.043
,서산,2013-03-20,37.448,2.2,-1.8,6.1,76.3,12.1,5.8,4.8,0.56,0.121
,서산,2013-03-21,15.488,0.7,-5.3,8.1,64.4,12.2,11.1,0,1,0.138
,서산,2013-03-22,19.438,3,-1.6,8.2,81.8,12.2,1.9,6.9,0.48,0.096
,서산,2013-03-23,24.92,3.2,-3.7,12,67.9,12.2,10.8,3,1.03,0.155
,서산,2013-03-24,27.354,2.7,-2.4,8.2,76.3,12.3,9.7,3.6,0.95,0.15
,서산,2013-03-25,23.879,1.7,-2.4,6.3,66,12.3,11.5,0.9,1.07,0.135
,서산,2013-03-26,19.999,2.3,-4.3,10.9,67,12.4,10.6,4.6,0.96,0.148
,서산,2013-03-27,27.681,4.7,-4,14.5,62,12.4,11.5,0.4,1.1,0.177
,서산,2013-03-28,20.077,5.6,-1,12.2,69.6,12.5,3.4,6.3,0.63,0.103
,서산,2013-03-29,20.094,4.6,-0.1,9.7,53.4,12.5,11.5,2.6,1.07,0.17
,서산,2013-03-30,24.661,3.4,1,9.4,72.4,12.5,3.2,9,0.37,0.079
,서산,2013-03-31,28.899,5,-2,12,63.9,12.6,9.8,3.8,1.02,0.163
,서산,2013-04-02,35.395,5.7,2,8.1,92.5,12.6,0,8.6,0.33,0.062
,서산,2013-04-04,68.427,10.3,0.7,19.5,60.8,12.7,11.3,1.8,0.9,0.164
,서산,2013-04-05,99.93,13.1,3.9,20.8,58.8,12.8,4,6.8,0.75,0.112
,서산,2013-04-06,45.783,5.9,2.8,11.2,95.8,12.8,0,10,0.17,0.024
,서산,2013-04-07,24.528,3.7,-0.7,8,77,12.8,11.4,3,1.21,0.192
,서산,2013-04-08,26.354,6.3,-1.7,12.2,73,12.9,6.2,4.6,0.76,0.138
,서산,2013-04-09,44.886,6.4,2.7,11.2,65.8,12.9,11.5,2.6,1.14,0.165
,서산,2013-04-10,19.403,5,-1.4,10.6,70.1,13,9.2,4,1.16,0.131
,서산,2013-04-11,25.698,6.1,0.8,11.8,63.1,13,12.3,1.1,1.17,0.142
,서산,2013-04-12,15.456,5.5,-2.3,12.7,66.8,13,12.1,0.1,1.2,0.142
,서산,2013-04-13,60.109,10.2,1.6,15.9,60.9,13.1,11.4,0.9,1.04,0.14
,서산,2013-04-14,49.473,7.3,0.7,11.5,60.8,13.1,9.6,3.6,0.88,0.163
,서산,2013-04-15,29.224,5,-1.6,9.7,60.5,13.1,1.7,4.8,0.29,0.052
,서산,2013-04-16,20.605,12.4,3.3,18.5,82.9,13.2,5.3,7.5,0.66,0.139
,서산,2013-04-17,71.599,13.3,8.2,21.1,83,13.2,7.4,5.3,1.04,0.169
,서산,2013-04-18,32.895,9.6,6.5,14.7,66.3,13.2,6.4,4.5,0.74,0.139
,서산,2013-04-21,60.356,7.4,-0.4,15,72.4,13.4,9.6,2,1.12,0.172
,서산,2013-04-22,64.543,8.9,1,16.6,70.8,13.4,9.8,3.4,1.13,0.192
,서산,2013-04-23,48.571,9.6,7,11.5,84.9,13.4,0,10,0.3,0.046
,서산,2013-04-24,16.232,10.7,6.3,17.4,82.9,13.5,11.7,4.1,0.98,0.18
,서산,2013-04-25,39.065,7.6,5.5,11.9,96.9,13.5,1.9,7.9,0.31,0.11
,서산,2013-04-26,30.43,10.5,4.5,17.1,69.1,13.5,11.6,0.4,1.17,0.149
,서산,2013-04-27,31.299,9.3,3,14.7,82.3,13.6,5.4,5.8,0.46,0.106
,서산,2013-04-28,18.344,16.2,8.2,21.1,70.9,13.6,6.5,6.5,0.94,0.155
,서산,2013-04-29,21.506,12.8,6.8,18.9,90,13.6,6.9,5.5,0.48,0.12
,서산,2013-04-30,26.596,11.1,6.8,18.7,77.6,13.7,11.3,0.6,1.27,0.212
,서산,2013-05-01,34.126,11,5.6,18.7,73.3,13.7,12.6,1.4,1.25,0.171
,서산,2013-05-02,33.992,11,4.6,17.8,82.1,13.7,11.1,1.8,1.17,0.171
,서산,2013-05-03,37.243,10.4,5.2,16.3,87.8,13.8,3.7,4.6,0.75,0.108
,서산,2013-05-04,30.73,10.9,4.4,18.4,85.3,13.8,10.7,2.5,1.02,0.162
,서산,2013-05-05,31.768,12.4,6.6,21,77.9,13.8,10.3,2.5,0.92,0.148
,서산,2013-05-07,41.417,16.1,7.2,24.5,63.3,13.9,11.7,0.9,1.04,0.151
,서산,2013-05-08,37.38,17.3,7.4,26.5,55.9,13.9,12.3,3.1,1.22,0.188
,서산,2013-05-09,53.139,15.7,9.7,19.7,81.5,14,1.6,9.3,0.41,0.099
,서산,2013-05-10,11.204,13,10.1,16,96.5,14,0,9.8,0.41,0.142
,서산,2013-05-13,47.022,18.8,12.4,24.8,66.9,14.1,12.1,0.4,1.13,0.193
,서산,2013-05-14,28.114,18.2,11.8,24.2,74,14.1,8,4.9,1.32,0.218
,서산,2013-05-15,25.802,16.8,13.1,22.9,82.8,14.1,8.9,5.4,1.01,0.229
,서산,2013-05-16,29.831,21.3,12.9,28.2,55.8,14.2,12.8,0.5,1.38,0.23
,서산,2013-05-17,15.984,17.8,12.7,25.7,59,14.2,12.1,3.1,1.42,0.267
,서산,2013-05-18,54.119,15.9,11.7,23.1,82.8,14.2,1.2,8.8,0.76,0.201
,서산,2013-05-19,15.363,15.4,10.9,20.9,93.5,14.2,1.3,9,0.86,0.203
,서산,2013-05-20,26.542,13.5,10.5,17.3,95.6,14.3,2.6,6.8,0.49,0.11
,서산,2013-05-21,38.951,16,9.7,24,65.8,14.3,11.1,2,1.4,0.225
,서산,2013-05-22,38.36,17.6,11.5,23.4,79.5,14.3,9.4,3.1,0.93,0.126
,서산,2013-05-23,19.615,18,12,27,87.8,14.3,10.8,2.5,1.36,0.229
,서산,2013-05-24,13.475,18.4,11.7,26.8,81,14.4,9.5,3.3,1.08,0.203
,서산,2013-05-25,74.677,21.9,14.9,30.8,71.8,14.4,10.8,5.1,1.22,0.197
,서산,2013-05-26,80.956,22.3,17.3,28.5,74.5,14.4,6.2,8.8,1,0.21
,서산,2013-05-27,35.293,19.4,18.3,21.3,92,14.4,0,10,0.22,0.045
,서산,2013-05-28,12.79,18.4,15.7,21,95.9,14.5,0.1,9.9,0.26,0.063
,서산,2013-05-30,61.817,16.9,11.7,23.4,83.3,14.5,10,4.1,1.26,0.259
,서산,2013-05-31,35.897,18.7,10.4,27.3,64.9,14.5,6.9,6.4,1.06,0.218
,서산,2013-06-01,50.861,18.6,13.4,24.7,65.6,14.5,6.2,6.1,0.96,0.166
,서산,2013-07-24,46.091,25.1,21.9,28.4,92.1,14.3,5.6,6.5,1.03,0.206
,서산,2013-07-25,110.152,25.9,22.3,29.4,92.3,14.2,7.4,5.5,1.14,0.198
,서산,2013-07-26,144.166,26.1,22.5,30.3,87.1,14.2,10.5,4.4,1.19,0.208
,서산,2013-07-27,120.496,24.8,21.2,29.4,92.3,14.2,2.3,7.8,0.85,0.142
,서산,2013-07-28,50.055,25.6,23.6,28.1,96.9,14.1,0,10,0.45,0.098
,서산,2013-07-29,142.342,26.2,23.6,29.3,93.6,14.1,3.2,9,0.73,0.215
,서산,2013-07-30,50.784,25.2,21.1,29.5,92.4,14.1,4.6,8.4,0.52,0.136
,서산,2013-07-31,54.019,26.1,22.6,29.1,90.8,14.1,10.3,5.4,1.12,0.188
,서산,2013-08-01,84.026,26.8,21.5,31.6,85.8,14,11.2,4,1.1,0.184
,서산,2013-08-02,39.548,28,26,31,90.9,14,9.5,6.4,1.13,0.201
,서산,2013-08-03,14.72,27.4,25.8,30.5,94.5,14,4.7,7.4,1.03,0.235
,서산,2013-08-04,63.203,27.7,25.9,31.2,94,13.9,3.5,8.8,0.74,0.145
,서산,2013-08-05,40.77,27.5,25.3,30,92.9,13.9,6.1,8,0.94,0.198
,서산,2013-08-06,51.503,27.8,25.6,31.2,93.1,13.9,4,7.3,0.98,0.176
,서산,2013-08-07,50.733,28.8,26,33,91.4,13.9,8.7,6.5,1.05,0.164
,서산,2013-08-08,39.256,28.3,26.5,31.6,93.4,13.8,8.9,3.9,1.16,0.184
,서산,2013-08-09,52.612,28.5,27,31,95.6,13.8,1.7,6.8,1,0.152
,서산,2013-08-10,60.346,27,23.3,30.4,93.9,13.7,4.3,7.1,0.46,0.124
,서산,2013-08-11,96.034,27.5,23.5,31.9,92.9,13.7,7.7,5,1.03,0.15
,서산,2013-08-13,4.889,27.2,23.4,31.7,90.1,13.7,11.4,2.1,1.18,0.204
,서산,2013-08-15,10.311,27.9,23.9,32.2,90.5,13.6,9.9,4.6,1.31,0.208
,서산,2013-08-16,8.211,27.9,24.2,31.3,90.5,13.5,11.1,5.4,1.33,0.203
,서산,2013-08-17,35.092,28,25.7,31.2,90.8,13.5,7.2,6.6,1.09,0.19
,서산,2013-08-18,38.336,28.2,26,32,91.5,13.5,7.6,6.4,1.2,0.189
,서산,2013-08-19,22.74,26.9,21.6,32,85.1,13.5,9.2,4.1,1.08,0.157
,서산,2013-08-20,14.342,25.2,19.6,31.2,83.8,13.4,11.6,1.5,0.9,0.167
,서산,2013-08-21,34.416,26.9,21.5,32.3,81.5,13.4,12.4,1.1,1.25,0.173
,서산,2013-08-22,43.481,28.2,23.4,33.4,85.3,13.3,9,6,1.16,0.193
,서산,2013-08-23,6.937,24.1,22.9,26.2,97,13.3,0,10,0.25,0.126
,서산,2013-08-24,20.065,25.5,20.2,31.9,79.6,13.3,11.2,3.8,1.02,0.173
,서산,2013-08-25,35.201,25,19.1,30.6,82.6,13.2,11.2,3.6,1.19,0.159
,서산,2013-08-26,37.339,24.9,20.2,30.9,81.8,13.2,11.2,2.6,1.14,0.156
,서산,2013-08-27,53.236,23.9,18.6,29.4,90,13.2,7.4,5,0.92,0.141
,서산,2013-08-28,54.632,24.9,20.6,29.9,88,13.1,10.5,4.1,1.12,0.156
,서산,2013-08-29,65.42,25,22.3,26.7,95,13.1,0,9.6,0.13,0.02
,서산,2013-08-30,27.694,23.2,19.5,28,89.4,13.1,9.7,4.9,1.09,0.146
,서산,2013-08-31,15.474,21.7,17,26.9,88.4,13,9.6,3.3,1.16,0.173
,서산,2013-09-01,8.59,21.7,16.9,27,79.3,13,11.8,1.8,1.16,0.17
,서산,2013-09-02,10.114,21.4,15.5,26.7,73.9,12.9,10.3,3.6,0.92,0.124
,서산,2013-09-03,7.569,20.8,14.7,25.9,68.6,12.9,11.9,2,1.23,0.182
,서산,2013-09-04,8.818,19.8,13.9,26.1,77.5,12.9,11.8,1.9,1.16,0.173
,서산,2013-09-05,12.029,20.5,15.4,24,86.5,12.8,0.2,8.3,0.58,0.084
,서산,2013-09-06,4.688,19.3,16.4,22.6,89.3,12.8,0,10,0.45,0.102
,서산,2013-09-07,7.7,19.7,14.3,26.3,85.8,12.7,11.3,5.3,1.06,0.174
,서산,2013-09-08,23.751,21.1,15.7,27.4,83.8,12.7,10,5.6,0.96,0.155
,서산,2013-09-09,60.775,21.6,16.5,27,87.4,12.7,3.9,8.3,0.7,0.127
,서산,2013-09-10,111.092,20.8,18.3,24.4,93.1,12.6,0,10,0.39,0.104
,서산,2013-09-11,27.827,22.1,19.1,26.2,95.5,12.6,1,9.8,0.84,0.183
,서산,2013-09-12,46.342,22,20.2,25.3,93.8,12.6,0.8,9.9,0.55,0.121
,서산,2013-09-13,29.982,22.8,20.3,24.7,97,12.5,0,9.5,0.31,0.069
,서산,2013-09-14,9.364,21.7,19.1,25.8,93.8,12.5,5,6.8,0.54,0.135
,서산,2013-09-15,27.831,22.3,17.3,27.4,84.9,12.4,10.5,2.4,0.95,0.152
,서산,2013-09-16,8.587,19.4,13.6,25.8,71.6,12.4,11.6,0,1.15,0.176
,서산,2013-09-17,13.155,21.1,12.4,28.9,74.5,12.4,10.6,0,0.96,0.145
,서산,2013-09-18,30.783,23.5,18.5,29.8,76.3,12.3,10.6,0,0.87,0.134
,서산,2013-09-19,40.381,22.7,17.5,29,80,12.3,11,0.3,0.79,0.128
,서산,2013-09-20,53.697,21.4,16,28.1,86.5,12.2,8.3,3.9,0.89,0.148
,서산,2013-09-21,39.015,22.3,16.5,29,87.6,12.2,9.7,3.6,0.93,0.144
,서산,2013-09-22,31.815,23.2,19.4,28.4,77.1,12.2,7.2,7.4,0.85,0.131
,서산,2013-09-23,14.68,22.2,17.2,29.1,81.6,12.1,7.3,5,0.96,0.149
,서산,2013-09-24,17.789,20,17.8,22.1,96.1,12.1,0,10,0.26,0.071
,서산,2013-09-25,10.365,18.7,15.3,22.5,69.9,12.1,8.9,4.4,0.98,0.163
,서산,2013-09-26,10.457,15.1,8.6,22.5,71.4,12,11,0,0.87,0.149
,서산,2013-09-27,9.915,16.6,8.8,24,79.3,12,10.6,4.9,0.86,0.14
,서산,2013-09-28,19.911,17.6,15.5,20.8,83.3,11.9,0,10,0.38,0.091
,서산,2013-09-29,13.555,18.1,16.1,20.4,97,11.9,0.2,10,0.2,0.069
,서산,2013-09-30,27.384,20.2,18.3,25,92.9,11.9,4.1,5.8,0.55,0.107
,서산,2013-10-01,12.896,20.9,16.6,27.2,88.4,11.8,9.3,4.9,0.88,0.13
,서산,2013-10-02,16.371,18.3,14.5,21.8,77,11.8,6.1,4.4,0.79,0.15
,서산,2013-10-03,5.743,15.2,9.8,20.9,64.4,11.7,10.8,0,0.66,0.141
,서산,2013-10-05,8.813,19.6,11.5,25.8,68,11.7,10.6,2.8,0.97,0.146
,서산,2013-10-06,4.139,21.5,17,25.6,74.6,11.6,4.1,7.3,0.58,0.125
,서산,2013-10-07,7.916,22.6,19.9,28.1,84.4,11.6,3.4,8.5,0.71,0.143
,서산,2013-10-08,11.599,20.2,18.6,22.1,94.8,11.6,0,10,0.24,0.058
,서산,2013-10-09,6.865,19.7,15.7,26.6,85.6,11.5,9.8,3,0.87,0.132
,서산,2013-10-10,22.854,19.6,13.1,26.2,89.5,11.5,9.2,4.4,0.75,0.118
,서산,2013-10-12,10.923,13.9,6.8,22.6,75.1,11.4,10.4,0,0.82,0.127
,서산,2013-10-13,14.442,15.3,8.5,23.2,77.3,11.4,9.8,0,0.68,0.094
,서산,2013-10-14,16.515,17.4,9.7,24.3,82.3,11.3,9.9,2.1,0.81,0.116
,서산,2013-10-17,10.996,10.7,4.2,18.3,74.1,11.2,10.1,3.3,0.64,0.115
,서산,2013-10-18,19.938,12.7,5.5,20.7,75.4,11.2,10.1,1,0.74,0.114
,서산,2013-10-19,11.988,13.9,7.9,20.3,80.3,11.1,7.2,5,0.63,0.096
,서산,2013-10-20,21.898,14.1,8.1,22.2,86.5,11.1,9.1,0.8,0.73,0.11
,서산,2013-10-21,15.211,14.1,6.9,21.2,81.6,11.1,9.4,3.9,0.67,0.108
,서산,2013-10-23,14.123,15.6,11.1,21.8,74.8,11,10,0.6,0.49,0.116
,서산,2013-10-24,29.565,13.1,8.7,18,75.3,10.9,8.7,2.1,0.58,0.097
,서산,2013-10-25,23.264,10.6,7.1,13.6,60.9,10.9,10,0.4,0.66,0.106
,서산,2013-10-26,22.933,8.3,2.5,15.3,79.5,10.9,9.9,0.5,0.57,0.096
,서산,2013-10-27,25.541,8.9,2.2,18.5,82.1,10.8,8.3,0.8,0.52,0.084
,서산,2013-10-28,32.057,9.6,3.2,17.6,82,10.8,6,2.4,0.5,0.086
,서산,2013-10-29,55.209,11.5,4.8,18.1,90.3,10.8,2.6,7.5,0.36,0.071
,서산,2013-10-30,9.629,9.1,4.1,15.3,86.4,10.8,8.6,3.8,0.66,0.103
,서산,2013-10-31,26.353,10.4,2.9,17.7,80.3,10.7,9,4.4,0.59,0.097
,서산,2013-11-01,59.69,13.8,7.9,21.3,78.6,10.7,7.9,3.8,0.53,0.082
,서산,2013-11-02,57.047,11.2,7.8,13.7,96.8,10.6,0,8.6,0.14,0.037
,서산,2013-11-03,71.203,11.6,6.6,17.5,89.9,10.6,5.9,6.9,0.54,0.084
,서산,2013-11-04,52.925,11.1,6.2,16.2,89,10.6,8.7,2.3,0.51,0.081
,서산,2013-11-05,68.006,9.8,2.9,18.4,84.6,10.5,9.6,2.5,0.59,0.091
,서산,2013-11-06,64.66,11.9,5.9,15.4,94.4,10.5,0,8.6,0.21,0.047
,서산,2013-11-07,29.708,11.5,3.4,16.1,75.9,10.5,9.2,1.6,0.59,0.084
,서산,2013-11-08,13.811,8.6,2.4,13.6,66.6,10.4,4.3,5.1,0.48,0.075
,서산,2013-11-09,16.987,11.6,7.2,17,81.4,10.4,0.4,9.6,0.17,0.03
,서산,2013-11-10,11.288,7.6,4.4,11.3,61.6,10.4,8.9,3.9,0.59,0.085
,서산,2013-11-11,12.386,5.1,0.9,8.9,56.5,10.3,8.3,2,0.53,0.078
,서산,2013-11-13,13.92,3.4,-2.9,11.1,74.3,10.3,8.9,1.6,0.54,0.079
,서산,2013-11-14,21.077,6.3,-0.4,10.3,85,10.3,0.2,9,0.19,0.029
,서산,2013-11-15,38.297,7.5,1.7,14.7,83.6,10.2,7,3.4,0.51,0.069
,서산,2013-11-16,38.717,7.7,-1,14.7,75.6,10.2,8.2,3.1,0.42,0.062
,서산,2013-11-17,33.217,6.9,2.7,9.3,68.5,10.2,5.2,5.3,0.46,0.067
,서산,2013-11-18,19.871,3.3,0.9,6,72.9,10.1,5.1,7.3,0.44,0.067
,서산,2013-11-19,14.69,3.6,0.5,5.9,75,10.1,0.6,7.9,0.18,0.025
,서산,2013-11-20,10.848,3.2,-1.3,7.4,70.5,10.1,6.3,5.1,0.4,0.052
,서산,2013-11-21,10.716,1.9,-2,8.6,87.3,10.1,4,4,0.31,0.036
,서산,2013-11-22,15.272,3.4,-2.5,9.7,85.6,10,3.1,4.3,0.3,0.05
,서산,2013-11-23,25.685,5.6,-0.2,12.9,85.4,10,8.4,5.5,0.37,0.044
,서산,2013-11-24,47.358,7.8,1.8,13.1,90.1,10,2.4,8.1,0.22,0.039
,서산,2013-11-25,22.408,6.2,3.8,11.1,70.3,10,2.3,8,0.26,0.048
,서산,2013-11-26,11.323,2.8,-2.3,7.8,84.5,9.9,4.6,5.6,0.39,0.051
,서산,2013-11-27,19.752,1.4,-2.4,5.2,91,9.9,0.6,9.5,0.17,0.034
,서산,2013-11-28,10.991,-2.2,-5.2,-0.4,94.3,9.9,1.1,8.4,0.23,0.035
,서산,2013-11-29,13.057,-0.2,-5.4,7.1,91.5,9.9,8,3.1,0.34,0.042
,서산,2013-11-30,20.553,4.1,-3.2,11,91.1,9.9,8.5,3.4,0.37,0.043
,서산,2013-12-01,25.748,2.6,-1.9,9,84.4,9.8,8,2.1,0.44,0.045
,서산,2013-12-02,18.955,2.8,-2.7,9.6,85.6,9.8,2.9,5.1,0.29,0.04
,서산,2013-12-03,35.786,2.6,-2.7,10.1,90.5,9.8,5.2,2.9,0.33,0.032
,서산,2013-12-04,64.573,2.8,-3.1,11.6,89.9,9.8,7.8,3.3,0.3,0.041
,서산,2013-12-05,105.067,4.9,-0.8,9.9,93.9,9.8,0,7.5,0.18,0.018
,서산,2013-12-06,9.487,1.7,-2.9,7.7,70.6,9.8,9,0.8,0.46,0.048
,서산,2013-12-07,5.487,2.8,-3,10.4,87.5,9.8,4.5,2.9,0.26,0.035
,서산,2013-12-08,10.925,4.6,-0.7,12.1,84.6,9.7,8.9,1.8,0.43,0.045
,서산,2013-12-09,25.337,5.3,2.2,9,90.5,9.7,0,9.8,0.03,0.005
,서산,2013-12-10,20.017,2.6,0.8,5.2,72.4,9.7,6.3,5.5,0.39,0.051
,서산,2013-12-11,19.439,0.7,-1.3,3.5,82.9,9.7,3.1,7.4,0.04,0.034
,서산,2013-12-12,23.118,0.4,-5.9,6.6,85.5,9.7,2.4,6.8,0.15,0.017
,서산,2013-12-13,13.066,-4.1,-6.9,-1,87.1,9.7,3.9,7.6,0.33,0.052
,서산,2013-12-14,19.344,-1.8,-7.7,4.8,92.8,9.7,7,5.5,0.29,0.041
,서산,2013-12-15,19.853,-2.3,-6.9,2.6,76.5,9.7,8.9,0.9,0.41,0.052
,서산,2013-12-16,23.852,-2.1,-6,0.9,72,9.7,0.4,8,0.25,0.033
,서산,2013-12-17,34.202,0.5,-2.8,3,71.3,9.7,1.9,9.3,0.29,0.043
,서산,2013-12-18,22.481,3,0.4,7.5,81.4,9.7,5,6.5,0.38,0.041
,서산,2013-12-19,14.844,-1.1,-3.5,1.6,73.4,9.7,3.6,8.4,0.26,0.036
,서산,2013-12-20,34.716,-0.6,-3.7,0.7,81.5,9.7,0.1,8.4,0.09,0.013
